cell,precision,traj_id,step_idx,n_steps,actor,n_tokens,n_content_tokens,U_all,U_stopfilter,U_content,mean_prob,label_fail
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,2,26,agent,116,40,2.0225706379045505,2.753323888234351,3.634985199198127,0.4964158702988675,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,4,26,agent,61,18,3.9796994909711656,3.855372441293708,7.324918346272574,0.43039168124110583,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,6,26,agent,119,30,0.6183480924256971,0.7616196985762345,1.1009620599448682,0.7086894739922593,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,8,26,agent,81,13,0.3184016271584576,0.2805703761350346,0.8898336497636942,0.8084525553761531,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,10,26,agent,73,10,0.3140665300313471,0.2665047529349341,0.9929627537727356,0.8436483663756632,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,12,26,agent,116,24,0.5295064089890374,0.4509385936930466,1.0158991869539022,0.731227791207104,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,14,26,agent,334,34,0.23064564162822698,0.15262703937731442,0.7898504361510277,0.8756839704306328,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,16,26,agent,117,22,1.8121403123242121,1.7548443144426162,5.428647393530065,0.6988439730781052,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,18,26,agent,138,35,0.4554635922504954,0.5301853714940981,1.000801125594548,0.7678500267189298,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,20,26,agent,254,42,1.5386517577535097,1.5281087483261029,4.892769689006465,0.6915576179499842,1
qwen14B-int4_retail_50runs,int4,846c3587-2700-45ff-b242-d538fbd13335,24,26,agent,96,26,1.147783455586346,0.7481574877466418,1.3107434436678886,0.6822064696028175,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,2,48,agent,76,27,2.710877616751771,3.637521300981123,4.925215445734836,0.4760430677092766,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,4,48,agent,75,19,3.2374293223793487,3.1436528265240575,5.912565992066734,0.49263042835135984,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,6,48,agent,110,36,0.7160570257991689,0.8295355315689904,1.3730800271862083,0.6726887012339883,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,8,48,agent,76,24,0.764255662905909,0.9254347405983552,1.4402871057391167,0.6493018267253076,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,10,48,agent,59,17,4.018066511711225,3.880736145882153,6.621346445644603,0.43012564314055174,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,12,48,agent,80,13,0.40115273574379906,0.41243143607425375,1.0940176477799048,0.7744438786061825,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,14,48,agent,57,13,3.6127676115856,3.503946856633271,8.679815695835995,0.530783379047242,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,16,48,agent,78,13,0.26653207804297496,0.24805263430928845,0.83216592669487,0.8359577640154583,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,18,48,agent,148,32,0.5056392848245825,0.5367499663745373,1.0627137362025678,0.7383368295656277,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,20,48,agent,61,16,3.178579867141008,3.061781777203913,5.492526765912771,0.4795661653929894,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,22,48,agent,109,23,0.35071180437230726,0.37680248245007775,0.9087164275672125,0.7901183932822539,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,24,48,agent,60,12,3.202313668732264,3.1521916486357813,8.052801517148813,0.49186894194150976,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,26,48,agent,106,20,0.3609086947395743,0.38243407700940873,0.7893834911286831,0.774928882430105,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,28,48,agent,149,31,0.35638510469743534,0.3309634913969306,0.8905337594689862,0.792061809514929,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,30,48,agent,79,30,0.5995062561641044,0.6832550279926796,0.9690926847358544,0.6787310630329619,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,32,48,agent,96,15,0.20235264046530502,0.19714281020963043,0.5790973857045174,0.857340312450274,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,34,48,agent,92,7,0.1278921295756239,0.09182895765331442,0.4816338462488992,0.9118567865206691,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,36,48,agent,125,20,0.22300339379796735,0.25186421810110904,0.784514719620347,0.8547664548414767,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,38,48,agent,116,32,0.3548727613017177,0.35996715573105575,0.7219579659868032,0.7686260925395674,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,40,48,agent,124,14,0.20266864367158002,0.18215758139690694,0.8284437959747655,0.8718975354369681,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,42,48,agent,128,35,0.5430744829681347,0.69625295912113,1.2750723014984813,0.769472783511154,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,44,48,agent,77,24,3.1208755524438643,3.308487795561906,4.64615806688865,0.48384116493579,1
qwen14B-int4_retail_50runs,int4,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,46,48,agent,18,2,3.0268609734944154,1.8571638572706484,4.557342827320099,0.6001760947496958,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,2,62,agent,57,14,2.1801442341951636,2.8886400804607546,5.246476337313652,0.6002045947001611,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,4,62,agent,62,17,4.314295706739904,4.150669832538146,8.533532044466805,0.42953291492846896,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,6,62,agent,44,11,0.7968253303618191,1.1191151207827856,2.504311361096122,0.6976015266182597,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,8,62,agent,87,22,0.7985625171317738,0.8352476054845798,1.6605356254360892,0.7310692602350742,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,10,62,agent,57,13,0.5954903364752206,0.7285713306798536,1.2492930017984831,0.7179942856913918,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,12,62,agent,35,8,0.39245929452174877,0.3824163401534315,0.5117016267031431,0.7548452604812262,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,14,62,agent,76,21,0.4761349574490708,0.5174473964844123,1.1536753770141375,0.762274443676009,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,16,62,agent,111,20,0.3556469485634737,0.37551851059686037,0.8711479213088751,0.8112617609177758,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,18,62,agent,106,25,0.6219594982775666,0.731704314652399,1.3362110525369644,0.7000265020277615,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,20,62,agent,70,21,0.5071015619905861,0.5583759030352501,1.2875148292098726,0.7439844256708491,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,22,62,agent,115,27,0.35623140730286756,0.425524692941725,0.9546884477690414,0.7970899307234258,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,24,62,agent,136,33,0.3541145849260752,0.4963215335718003,1.0235009748827328,0.7988383498267455,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,26,62,agent,78,19,0.540570382374977,0.6568877984809205,1.6677516479241221,0.7804772504743595,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,28,62,agent,161,32,0.2497899223021309,0.27507773899851096,0.624659123364836,0.8340123724423072,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,30,62,agent,117,25,0.7211572562678132,0.7262590947278639,1.7227936434745788,0.723658677596095,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,32,62,agent,74,25,3.5999914295205944,3.4600336469130117,5.897543390393257,0.4470737785688554,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,34,62,agent,98,15,0.29457163900466693,0.24462432754937394,0.9593491603930792,0.8603110280551393,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,36,62,agent,145,13,1.8990914883050327,1.7937538282348524,9.260344105271193,0.6967117670236483,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,39,62,agent,125,6,0.10445746218510533,0.10548032890870078,0.7587164218227068,0.9286578546021689,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,41,62,agent,138,13,0.1490933211949039,0.1701909243282058,0.7662601791895353,0.9071534119959983,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,43,62,agent,141,16,1.8865235763949553,1.8267403649973541,8.005984188988805,0.7140124748445319,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,46,62,agent,125,6,0.0649260001852578,0.09264279579368763,0.5704348981380463,0.9542652394772169,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,48,62,agent,118,26,0.2950618589970538,0.3099789823796714,0.8390552556285491,0.8314181352940019,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,50,62,agent,106,12,0.2733350814895166,0.28677582759530934,1.4485584292560816,0.8697112563584187,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,52,62,agent,108,7,0.1826441515539093,0.174740424148558,1.2733987952981676,0.9270957649089634,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,54,62,agent,149,14,0.23379986677390704,0.2288171751316827,1.059208361165864,0.8957271717073697,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,56,62,agent,194,38,0.3810814442054004,0.3792535384096183,0.987919350007647,0.7969394340171939,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,58,62,agent,90,12,0.2931246081268016,0.3266063324993603,0.9658736338218054,0.8413316809542992,1
qwen14B-int4_retail_50runs,int4,58fe29bf-e3df-41e2-9842-9b7466ee7bca,60,62,agent,47,3,0.19091077451083036,0.2005029596222485,0.9187775899966558,0.883420566123921,1
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,2,28,agent,49,18,3.2987916891320217,4.17558517236914,5.3977303062048225,0.40654720121144744,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,4,28,agent,61,17,3.9707820044355073,3.7169820555357362,6.994388955480912,0.4312232577156369,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,6,28,agent,73,14,0.6497777392340898,0.7305860421073689,1.399508924888713,0.728094590881728,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,8,28,agent,31,18,1.7680829127409101,1.8604814085093153,2.168468521700965,0.5125773576261318,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,10,28,agent,66,12,0.2445565792726379,0.22816356725975687,0.5598374928037325,0.8361085475327007,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,12,28,agent,20,8,0.4655308652858082,0.44304776407287655,0.7449458343908191,0.7231492303527204,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,14,28,agent,75,15,0.4356011964265007,0.4644646561250759,1.278491003314654,0.7698122142556026,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,16,28,agent,116,23,0.37246241643606653,0.309490668092561,0.9138511331832927,0.8007350714670305,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,18,28,agent,168,32,0.49385840908164064,0.4932190457768062,1.5170393069274724,0.7630139501208184,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,20,28,agent,38,10,0.4943405763364066,0.4860401081115987,0.9961014516651631,0.753424469354424,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,22,28,agent,69,4,0.07053413504242283,0.07696577290279685,0.5445566177368164,0.9466684467111799,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,24,28,agent,110,27,0.54982315185133,0.5041858833593936,1.1814614175646394,0.73819658631895,0
qwen14B-int4_retail_50runs,int4,7c138f16-b535-45be-a8e4-7b8960cefff4,26,28,agent,35,1,0.2732093457446352,0.11650239714060143,0.7406923174858093,0.8881669351201602,0
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,2,26,agent,61,18,1.659891349554766,1.8543924412355879,2.712445808781518,0.49036294345166587,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,4,26,agent,73,19,3.518669085233455,3.375734311686719,6.652204438259727,0.4567497856793334,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,6,26,agent,43,15,0.9663176242583874,1.4946755887834693,1.619307753443718,0.6384646069709973,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,8,26,agent,88,28,0.8344151203391887,0.9675945780803362,1.0826778805681638,0.6149167164462098,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,10,26,agent,26,3,0.40913942566252276,0.6292632346714007,2.1598831887046495,0.8127635222860453,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,12,26,agent,63,17,0.5295595763221471,0.5663509034958899,1.0873871603432823,0.7125868572179188,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,14,26,agent,111,29,0.9364887669536394,1.1529496499406597,2.175036772057928,0.6344975861945162,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,16,26,agent,123,34,0.9026509584746604,1.1091683636330474,2.0084657083977673,0.665306520231527,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,18,26,agent,122,17,0.34170651479010844,0.32602171305207955,1.1634846101788914,0.8245041246663753,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,20,26,agent,108,27,0.6340341999355661,0.8034031771159434,1.5875673785253808,0.717975694988135,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,22,26,agent,62,11,0.3542262141544693,0.36544114341744494,1.2152599292722615,0.8395084092145803,1
qwen14B-int4_retail_50runs,int4,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,24,26,agent,112,15,0.32082762602699477,0.34382654038622384,0.906863068540891,0.8227049579394919,1
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,2,50,agent,79,28,2.6131017246157344,3.019733908333068,4.660865285300782,0.5126277266309954,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,4,50,agent,60,16,4.291098877397488,4.119249065657097,8.599831238389015,0.41823697957510914,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,6,50,agent,45,8,0.5657068233537513,0.6900026505713517,0.5261504650115967,0.8146010930751525,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,8,50,agent,135,28,0.7447664381289053,0.7415829465184872,1.796098706977708,0.7221519252201166,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,10,50,agent,93,25,1.35586871892322,1.0462011653821004,2.11039912879467,0.5945371256709763,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,12,50,agent,64,16,2.851240855925022,2.7392821616428917,6.583862896542996,0.5690113080836063,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,14,50,agent,53,12,0.4167267298193116,0.40923365439768045,0.9599759317934513,0.7471620923045874,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,16,50,agent,103,20,0.4444515360432766,0.4524531018521065,1.224254773557186,0.7726711354914,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,18,50,agent,100,12,0.24042654383427056,0.14745708261154922,0.4841496714701255,0.8694975753383574,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,20,50,agent,66,13,3.0137846222224685,2.902339953478002,7.496584755870012,0.5580468200679771,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,22,50,agent,85,20,0.42222787242967397,0.45230612769987744,0.8017935883253813,0.7573964748760147,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,24,50,agent,138,26,0.3062938746785698,0.32051147497450616,0.6968530817673757,0.8013743062122479,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,26,50,agent,76,17,0.2451447614637463,0.22561331415412095,0.5507462787277558,0.8261767965756713,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,28,50,agent,149,23,0.2186639736190204,0.2156836987686845,0.5960753281479296,0.8473352863948574,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,30,50,agent,129,27,0.3404719566414384,0.3411424313243149,0.8407308370978744,0.7927738932097331,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,32,50,agent,86,19,0.30480053314651284,0.3130752542626435,0.5751642400496885,0.7984814444059134,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,34,50,agent,76,15,0.3067458864260451,0.2954269577526652,0.765351514518261,0.8050715501556143,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,36,50,agent,145,11,0.09324223900134486,0.0807999424267474,0.42907237058336084,0.9385356827263938,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,38,50,agent,55,17,0.5957864262745219,0.7516099534282001,1.2428319734685562,0.679658857352672,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,40,50,agent,205,24,0.226517232054577,0.2189086319499499,0.9830697452028593,0.866346247651682,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,42,50,agent,122,18,0.2069663542712295,0.15308398116391456,0.5756914768781927,0.8675286729030499,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,44,50,agent,242,17,0.13127247252185315,0.10457556304125659,0.7641008689123041,0.9132458996956546,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,46,50,agent,155,21,0.3795458815347221,0.35673749139404176,0.7362005135842732,0.8355808214350275,0
qwen14B-int4_retail_50runs,int4,26f116fa-3b13-457b-bb29-002dbfc115f9,48,50,agent,147,18,0.24967348000830686,0.22655221789019286,1.1650617412394948,0.8883225661828844,0
qwen14B-int4_retail_50runs,int4,e406559f-7492-4cad-90f2-8e1f7a4d7b53,2,14,agent,64,21,1.6949972594888516,2.1065876789517604,2.9832102478969666,0.5845334900396438,1
qwen14B-int4_retail_50runs,int4,e406559f-7492-4cad-90f2-8e1f7a4d7b53,4,14,agent,103,13,0.5072971960219964,0.44676231764223784,1.141430906378306,0.8314114016993175,1
qwen14B-int4_retail_50runs,int4,e406559f-7492-4cad-90f2-8e1f7a4d7b53,6,14,agent,74,7,0.17430640777865414,0.15081040449140592,1.1220256303037917,0.9034451342948179,1
qwen14B-int4_retail_50runs,int4,e406559f-7492-4cad-90f2-8e1f7a4d7b53,8,14,agent,101,17,2.105417401101802,2.043487576133555,7.078178833512699,0.6956980082681662,1
qwen14B-int4_retail_50runs,int4,e406559f-7492-4cad-90f2-8e1f7a4d7b53,10,14,agent,66,12,0.2695077736781466,0.2557913252945725,0.9181370493024588,0.8495696446182989,1
qwen14B-int4_retail_50runs,int4,e406559f-7492-4cad-90f2-8e1f7a4d7b53,12,14,agent,29,3,0.20904097912588684,0.07042668125041018,0.3223004291454951,0.898454976566374,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,2,42,agent,80,24,1.9009017437322868,2.5980661401744656,3.861901620402932,0.5639561210604429,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,4,42,agent,72,20,3.47782763446723,3.31824331490444,6.003317895531654,0.48665917171470546,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,6,42,agent,53,13,0.5385119986728208,0.6771370453585158,1.2090327074894538,0.7403643049926143,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,8,42,agent,51,16,0.6558406137540006,0.7859541498004392,1.3098009806126356,0.6899043611896968,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,10,42,agent,44,15,0.8037069431547571,1.1338793808951095,1.4094200924038887,0.6899285867000737,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,12,42,agent,97,20,0.37705527788972226,0.3579455019917061,0.9175457671284676,0.7921389429155545,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,14,42,agent,87,16,0.5487914532411486,0.5416483792982297,1.959555036853999,0.8055233993037269,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,16,42,agent,76,16,0.23623504783497565,0.21952631443521053,0.7764015328139067,0.8545306226312669,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,18,42,agent,129,38,0.4915512622601712,0.5850735636910234,1.0435342463223558,0.7020861435497092,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,20,42,agent,229,50,0.415865027507999,0.41450540886988824,1.0910174407064914,0.7744322441276398,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,22,42,agent,165,21,0.48069274260601647,0.4508472242360453,1.6993883833998726,0.8382288594410617,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,24,42,agent,113,23,0.37952488570312315,0.27944954160972396,0.6992405840884084,0.8096498142017111,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,26,42,agent,63,16,3.6388054440427635,3.509862433188583,7.844580385833979,0.5502561135550254,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,28,42,agent,74,8,0.17750915047099702,0.18558039066154536,0.49280145950615406,0.8821744416287547,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,30,42,agent,158,18,0.19396651897201914,0.1640591898589086,1.0056948761145275,0.8974129267185145,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,32,42,agent,73,5,0.16895367829392632,0.15062412712522913,1.1505596101284028,0.9050315432768994,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,34,42,agent,66,12,2.9988200117350257,2.8737253310655344,7.362907566751043,0.5647962310013415,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,36,42,agent,170,28,0.5627490529213742,0.5996281377884771,2.2573211091969694,0.7953178452550673,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,38,42,agent,185,28,0.2211045434191703,0.22520448621927922,0.7083099111914635,0.8714635200036845,1
qwen14B-int4_retail_50runs,int4,afc6f595-3313-4a04-8c88-11f7d5375781,40,42,agent,201,21,0.25663214732761286,0.17280651625616214,0.9255680150928951,0.8808366558458288,1
qwen14B-int4_retail_50runs,int4,3950ffb1-2ef7-4b68-a832-a504f5fd873c,2,26,agent,115,45,2.0941795926383193,2.3374558679698874,2.9970457868443594,0.4606690652245597,1
qwen14B-int4_retail_50runs,int4,3950ffb1-2ef7-4b68-a832-a504f5fd873c,4,26,agent,72,20,3.315664398792657,3.2186125013711577,5.467065212130547,0.485066683604763,1
qwen14B-int4_retail_50runs,int4,3950ffb1-2ef7-4b68-a832-a504f5fd873c,6,26,agent,102,27,0.7135232192520342,0.7494113661698933,1.3014041458566983,0.6966808870244021,1
qwen14B-int4_retail_50runs,int4,3950ffb1-2ef7-4b68-a832-a504f5fd873c,8,26,agent,43,10,0.6930056307599773,0.9907611530506973,2.349862162768841,0.7592514146864294,1
qwen14B-int4_retail_50runs,int4,3950ffb1-2ef7-4b68-a832-a504f5fd873c,10,26,agent,81,12,0.36441416665940973,0.3184009426727121,1.2181511744856834,0.8059999425258645,1
qwen14B-int4_retail_50runs,int4,3950ffb1-2ef7-4b68-a832-a504f5fd873c,12,26,agent,229,55,0.6744317314790836,0.6483672213871553,1.4154645918445155,0.7083418778101289,1
qwen14B-int4_retail_50runs,int4,3950ffb1-2ef7-4b68-a832-a504f5fd873c,14,26,agent,205,56,0.6968303334185797,0.684025279409184,1.3627390285421694,0.683946429322858,1
qwen14B-int4_retail_50runs,int4,3950ffb1-2ef7-4b68-a832-a504f5fd873c,16,26,agent,45,18,1.3669541647887349,1.564742945198776,2.1882985134919486,0.5487547275512945,1
qwen14B-int4_retail_50runs,int4,3950ffb1-2ef7-4b68-a832-a504f5fd873c,18,26,agent,521,22,0.06565361122162097,0.05604045398909947,0.9178430986675349,0.9589189038371158,1
