cell,precision,traj_id,step_idx,n_steps,actor,n_tokens,n_content_tokens,U_all,U_stopfilter,U_content,mean_prob,label_fail
qwen14B-int4_retail_50runs,bf16,387e6df6-f634-464f-ad06-830d7863d98e,40,44,agent,136,12,0.2132260167756071,0.18546858506714684,0.8177416721979777,0.8870541310166284,0
qwen14B-int4_retail_50runs,bf16,387e6df6-f634-464f-ad06-830d7863d98e,42,44,agent,170,22,0.30943287663381086,0.32471512833599503,1.6361508965492249,0.8700821458971916,0
qwen14B-int4_retail_50runs,bf16,275b79d1-c1ec-4b4b-9c8d-46aa3e584c55,2,12,agent,40,13,3.404514128269477,4.7717241828835855,6.337858909597764,0.4849428854443719,0
qwen14B-int4_retail_50runs,bf16,275b79d1-c1ec-4b4b-9c8d-46aa3e584c55,4,12,agent,62,14,4.043241480794717,3.789681742556833,8.420076710837227,0.4230775471466291,0
qwen14B-int4_retail_50runs,bf16,275b79d1-c1ec-4b4b-9c8d-46aa3e584c55,6,12,agent,45,15,1.0122185746052965,1.1960588656734867,2.072678950428963,0.6581729029593142,0
qwen14B-int4_retail_50runs,bf16,275b79d1-c1ec-4b4b-9c8d-46aa3e584c55,8,12,agent,45,14,0.8803649709493673,1.1834645605140395,2.062213321881635,0.6847711526793132,0
qwen14B-int4_retail_50runs,bf16,275b79d1-c1ec-4b4b-9c8d-46aa3e584c55,10,12,agent,77,23,0.7457514112866555,0.8498865785792221,1.3665356150139933,0.6742194671173725,0
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,2,26,agent,116,41,2.070170534955099,2.788276870648617,3.552848211875776,0.4820061292703296,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,4,26,agent,61,18,3.939325526839344,3.7873533474842165,7.232933865653144,0.4395997846597792,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,6,26,agent,119,29,0.6120774573658884,0.7402059843544816,1.0363587359416073,0.72009814084496,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,8,26,agent,81,14,0.30187721158486974,0.2759829269314377,0.8976336547306606,0.8145176882016227,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,10,26,agent,73,9,0.29595959169590136,0.24486969403163944,0.8793045464489195,0.847810017988508,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,12,26,agent,116,23,0.5295805893801316,0.46396026433651827,1.046570456870224,0.731004498524415,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,14,26,agent,334,31,0.24846941935893133,0.1568504810908338,0.8464870909529347,0.8725113605452895,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,16,26,agent,117,19,1.8149252494933,1.7421705791398105,6.283673841702311,0.7069930633937789,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,18,26,agent,138,33,0.4733292898128352,0.5504574230736309,1.121190493079749,0.7640946484090857,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,20,26,agent,254,43,1.5278964079690254,1.5186164536868911,4.725872822798962,0.6908937511417896,1
qwen14B-int4_retail_50runs,bf16,846c3587-2700-45ff-b242-d538fbd13335,24,26,agent,96,27,1.1026472993781056,0.7432877718473329,1.17796577182081,0.6868107902832709,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,2,48,agent,76,29,2.857106592704488,3.817901317390436,4.7147689333249785,0.4632204238225766,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,4,48,agent,75,19,3.219451389029316,3.0624535353251376,5.7593253207834145,0.4934485510200553,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,6,48,agent,110,36,0.7154474641118682,0.8335011204137214,1.3844595895045333,0.6778156775073262,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,8,48,agent,76,24,0.8139352588528155,0.9118087093094008,1.406136328044037,0.6369840496585035,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,10,48,agent,59,16,4.002101607249496,3.8259089733069773,7.260468615218997,0.44857197532988186,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,12,48,agent,80,14,0.47190248302939314,0.5152271077076391,1.4148367696574755,0.7783289199151675,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,14,48,agent,57,13,3.743632024631408,3.496781000920951,9.420358116810139,0.5229363605611443,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,16,48,agent,78,15,0.30723796542467124,0.27432513900056416,0.7915613134702046,0.8148050678679114,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,18,48,agent,148,32,0.5377323739764391,0.5473944130435757,1.10702781425789,0.7232103275016044,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,20,48,agent,61,14,3.334294689928733,3.105318176205784,6.581169148640973,0.46975998745900105,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,22,48,agent,109,22,0.3590326541744205,0.3899444804009846,0.9898684028197419,0.7887530548420022,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,24,48,agent,60,11,3.4655054289782563,3.3440413201983854,9.300198554992676,0.48917347102386083,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,26,48,agent,106,23,0.3744838350545036,0.41692933992885245,0.8012135968260143,0.7672582152039801,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,28,48,agent,149,32,0.36157006152364973,0.3351070047665209,0.8487051432020962,0.78793117357717,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,30,48,agent,79,30,0.6468074336811188,0.7911987502553381,1.1423021612068018,0.6707868465268297,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,32,48,agent,96,15,0.20994502108731314,0.2153486894865977,0.664671224852403,0.8558099315112436,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,34,48,agent,92,7,0.13739786448495048,0.10476914690645152,0.5235463338238853,0.9059601636859537,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,36,48,agent,125,19,0.22852603787958775,0.2689666483569331,0.8735838908898202,0.8567786904242392,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,38,48,agent,116,31,0.40491734009572883,0.3912041427734706,0.8000980968917569,0.7527322524626265,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,40,48,agent,124,16,0.20789145039503235,0.17797458880203607,0.7115897871553898,0.8698266121370023,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,42,48,agent,128,37,0.6053367271106513,0.7849251422423703,1.367050280240742,0.7501046777468159,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,44,48,agent,77,23,3.150613480466705,3.235951847038043,5.307090750207072,0.5071432328625475,1
qwen14B-int4_retail_50runs,bf16,e3ebc6e9-2d8e-4557-893c-f9fb6366c8c3,46,48,agent,18,2,2.933599364171303,1.8755875502368102,4.63907778263092,0.6208016932706754,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,2,62,agent,57,14,2.014687095378985,2.622471101713988,4.8370225088936945,0.5992223964725281,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,4,62,agent,62,17,4.1962292948608475,4.0203937276753825,7.881339734968017,0.42607326290950814,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,6,62,agent,44,13,0.8889410699883388,1.2686442909155,2.4184027096399894,0.6950062854980297,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,8,62,agent,87,22,0.859989942994711,0.9304607478078377,1.9631849703463642,0.7085806325821219,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,10,62,agent,57,14,0.6101505039778842,0.7666628710087805,1.2683462926319666,0.7193488978513722,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,12,62,agent,35,7,0.38598442233965863,0.3631792277749628,0.439561454313142,0.7727822463653956,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,14,62,agent,76,22,0.6803366226438682,0.7295048430895066,1.549557699398561,0.7369428218759922,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,16,62,agent,111,21,0.41581121130913357,0.4411513417051478,0.9578632914594242,0.8084888564665217,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,18,62,agent,106,25,0.6786010234493074,0.7722308186872893,1.3495895287394524,0.6752085316409665,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,20,62,agent,70,21,0.5937746447777865,0.649895208530802,1.505736937835103,0.7365141989145597,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,22,62,agent,115,31,0.39898118369991303,0.48249094351957283,0.9451957407497591,0.7879179973574314,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,24,62,agent,136,31,0.44657694725268765,0.6129559058873703,1.3128294324682606,0.7683837190313558,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,26,62,agent,78,21,0.6684380059776637,0.7982781211294092,1.952084226622468,0.7606675768496142,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,28,62,agent,161,33,0.2690133528463584,0.3156293884728134,0.7595937446211324,0.8328512914199243,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,30,62,agent,117,25,0.7907082578092917,0.810808099593563,2.00995447576046,0.7171497049246572,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,32,62,agent,74,24,3.6867987947693464,3.4993183777568153,6.259317169586818,0.44200852645971794,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,34,62,agent,98,14,0.3703200755853006,0.2954254345391947,1.2751266828605108,0.8566168291900377,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,36,62,agent,145,13,1.8397062549019674,1.6838860452093245,8.88110605111489,0.6975421694771348,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,39,62,agent,125,6,0.11987917266784132,0.11987763585952271,0.9287714660167694,0.9271065887159613,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,41,62,agent,138,14,0.1755536095190048,0.2116195993899937,0.9684435501694679,0.9008828774577402,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,43,62,agent,141,16,2.0022998353942456,1.8921752786979693,8.595114826690406,0.7065439769707348,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,46,62,agent,125,7,0.07490259257288046,0.0979458424456175,0.5671270127807345,0.950132286717289,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,48,62,agent,118,26,0.320648534299091,0.307543928207804,0.8555043543187472,0.8295915823885007,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,50,62,agent,106,12,0.30935925460321456,0.3465911405496715,1.7961049067477386,0.8667084613896471,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,52,62,agent,108,7,0.2262392125830546,0.22690441662539848,1.7801733314990997,0.921931585545822,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,54,62,agent,149,17,0.30481830282820543,0.30766033174453533,1.321530264966628,0.8820848837218304,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,56,62,agent,194,38,0.456925153806824,0.4591467073257586,1.2038568158290888,0.7793713247129116,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,58,62,agent,90,12,0.31060743680407804,0.3956457288083738,1.2247630183895428,0.8431743764395947,1
qwen14B-int4_retail_50runs,bf16,58fe29bf-e3df-41e2-9842-9b7466ee7bca,60,62,agent,47,5,0.15537799544788433,0.1493744404415859,0.5350069224834442,0.8945420554498373,1
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,2,28,agent,49,19,3.5942671894345217,4.308620818142886,5.1778821043278045,0.39176780585975474,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,4,28,agent,61,17,3.904595614039289,3.6422893117775117,6.9885316806681015,0.4250956107794258,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,6,28,agent,73,14,0.6840343475993327,0.7942975611069001,1.4938593639859132,0.7248892660184727,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,8,28,agent,31,17,1.4405323425869996,1.629299023902852,2.0384335000725353,0.5527014784357965,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,10,28,agent,66,13,0.23299079147365925,0.22104576890543895,0.558312191412999,0.8420459726667493,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,12,28,agent,20,8,0.516284440558195,0.4899069478040993,0.8189688120037317,0.72348264286515,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,14,28,agent,75,14,0.4169891509584275,0.4338267176661722,1.2725348696112633,0.7759927129900627,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,16,28,agent,116,21,0.39481156960761277,0.32471291908042005,1.033464476466179,0.7912722926607536,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,18,28,agent,168,33,0.5560148821498619,0.5526939676757426,1.6693486047513557,0.7426257725751203,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,20,28,agent,38,10,0.37650996894502037,0.3824689500957137,0.8488490596413613,0.785281999552458,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,22,28,agent,69,4,0.07793809293907158,0.08807495146399241,0.543176669627428,0.9423534666320017,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,24,28,agent,110,27,0.6455953578213821,0.5994437226232529,1.3862544938370034,0.718616359704363,0
qwen14B-int4_retail_50runs,bf16,7c138f16-b535-45be-a8e4-7b8960cefff4,26,28,agent,35,1,0.28407179994466736,0.10196718616113186,0.5997381210327148,0.8925542881982734,0
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,2,26,agent,61,18,1.9478569823030232,2.2579448009379237,3.3685564481549792,0.4917981347185635,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,4,26,agent,73,19,3.4945754353602174,3.3528387682834695,6.654667960970025,0.44514623259463443,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,6,26,agent,43,15,0.9309791096979465,1.416356503104494,1.659196182092031,0.6287807342983022,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,8,26,agent,88,27,0.9116778878981985,1.0801416047560446,1.334277338727757,0.6058813158834538,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,10,26,agent,26,3,0.3921879824777593,0.6173438266897782,2.1237112482388816,0.8275648494458981,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,12,26,agent,63,17,0.5884495099677539,0.5647550392895934,1.1332094196011038,0.6986468020193768,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,14,26,agent,111,30,0.9814711464251702,1.1920905959370347,2.132801688214143,0.621443912065598,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,16,26,agent,123,35,0.9701661719143893,1.1436775651581164,2.0105680478470664,0.659212371063311,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,18,26,agent,122,17,0.32276614400809567,0.31141019443825646,1.1254621305886436,0.8292126972842355,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,20,26,agent,108,28,0.6478725514392993,0.7933347403866766,1.5071268020463842,0.7104868542310672,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,22,26,agent,62,9,0.39683869246293785,0.4223536043722603,1.7386329008473291,0.8387989105196467,1
qwen14B-int4_retail_50runs,bf16,384e5c3d-1313-423a-b01a-f7b1cbbe58ec,24,26,agent,112,15,0.3783792474381791,0.4194091820550203,0.997252024213473,0.8147260002464863,1
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,2,50,agent,79,28,2.5411730575359788,2.7372563431930086,4.147864991532905,0.5025338789845696,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,4,50,agent,60,16,3.9868224512020576,3.8087491878493185,7.638989791274071,0.42483397002704,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,6,50,agent,45,7,0.5992175458527769,0.7436518215354433,0.590393283537456,0.8115274643556059,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,8,50,agent,135,30,0.7118152356570417,0.6835400748217707,1.5398720962305863,0.7326333606672412,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,10,50,agent,93,24,1.403320264431899,1.0672503833038494,2.185339060922464,0.5923676750814528,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,12,50,agent,64,14,3.0146872602654327,2.8386057445107387,7.5956846709762305,0.5481716769928592,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,14,50,agent,53,13,0.47920480952489886,0.4601204223352261,1.001068888948514,0.7272628463334003,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,16,50,agent,103,21,0.41698949558244264,0.42870353212043893,1.1384804177851904,0.7721537563073464,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,18,50,agent,100,13,0.2840034200342412,0.172176623697079,0.5035132032174331,0.8583837485832475,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,20,50,agent,66,11,3.0351718124377904,2.838223210755006,9.252528840845281,0.5606098430544417,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,22,50,agent,85,18,0.41439137447016483,0.42594426235324245,0.927265166822407,0.7602621368479197,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,24,50,agent,138,26,0.34941115686177837,0.3638329683318487,0.7834720623034698,0.7910801516512262,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,26,50,agent,76,18,0.32215160826186945,0.2944241454688786,0.6847899514767859,0.8115907831408551,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,28,50,agent,149,23,0.2381000688932315,0.22658712512653773,0.629026337162308,0.8402404893312022,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,30,50,agent,129,27,0.36973656020046325,0.3634492475264016,0.8718918217001138,0.7874327444361835,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,32,50,agent,86,20,0.2960911320727606,0.31978538450523075,0.6087421137839556,0.8083065312213531,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,34,50,agent,76,13,0.3372868275396716,0.30768258851769703,0.9074797481298447,0.7967232584315085,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,36,50,agent,145,11,0.08842323583833532,0.07641015615717292,0.41954715617678384,0.9380185628725021,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,38,50,agent,55,18,0.6252689533432162,0.8112798066453354,1.214018212010463,0.6782294309166746,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,40,50,agent,205,24,0.21769375220317844,0.21222700638292902,0.9686680392672619,0.8715870622629319,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,42,50,agent,122,17,0.2476014330700124,0.18296594828333723,0.7634970835026573,0.8539978799216476,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,44,50,agent,242,18,0.12831851328526514,0.09349711905007718,0.6448949972788492,0.9179572620888781,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,46,50,agent,155,20,0.4401320729102992,0.40245365522933235,0.9691322017461061,0.8237238457740322,0
qwen14B-int4_retail_50runs,bf16,26f116fa-3b13-457b-bb29-002dbfc115f9,48,50,agent,147,17,0.27136151223155086,0.2271936845107048,1.2349351267604267,0.8826612923106465,0
qwen14B-int4_retail_50runs,bf16,e406559f-7492-4cad-90f2-8e1f7a4d7b53,2,14,agent,64,22,1.8808219556754002,2.2910593772211647,3.229438360103152,0.5510447184800006,1
qwen14B-int4_retail_50runs,bf16,e406559f-7492-4cad-90f2-8e1f7a4d7b53,4,14,agent,103,14,0.5829923389266649,0.5387820963307839,1.6486661210656166,0.8269868628061096,1
qwen14B-int4_retail_50runs,bf16,e406559f-7492-4cad-90f2-8e1f7a4d7b53,6,14,agent,74,6,0.1963000994241622,0.14832977335778347,1.2372851272424061,0.8993251918669761,1
qwen14B-int4_retail_50runs,bf16,e406559f-7492-4cad-90f2-8e1f7a4d7b53,8,14,agent,101,16,2.0028438947693306,1.8876554413994509,6.87471042573452,0.7020056635723058,1
qwen14B-int4_retail_50runs,bf16,e406559f-7492-4cad-90f2-8e1f7a4d7b53,10,14,agent,66,12,0.26885427385926414,0.24389281739820948,0.8467455394566059,0.8470977265678461,1
qwen14B-int4_retail_50runs,bf16,e406559f-7492-4cad-90f2-8e1f7a4d7b53,12,14,agent,29,3,0.1783518382824868,0.09978259179592897,0.5262844463189443,0.8978046947697668,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,2,42,agent,80,24,1.9355336579967684,2.651996221167538,3.7772323355699577,0.5603543939532923,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,4,42,agent,72,19,3.369572931356337,3.1360043006820812,6.025697177962253,0.49770574826894354,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,6,42,agent,53,11,0.4564056333871064,0.5841836880290808,1.3605839596553282,0.7753902515354928,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,8,42,agent,51,16,0.8544363591877924,0.9179283128375367,1.556262864265591,0.6642944416626811,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,10,42,agent,44,13,0.7553034325334612,1.0840710448244342,1.4927965906950145,0.6823547257568091,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,12,42,agent,97,21,0.4049309920723027,0.4182762331679663,0.9553359150886536,0.7876180547250272,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,14,42,agent,87,15,0.5523047920932216,0.5206789101060808,1.8829016278187434,0.8055024751157822,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,16,42,agent,76,16,0.25386812539614195,0.24570025018786576,0.8769964231178164,0.8482284988470786,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,18,42,agent,129,38,0.5205830068713468,0.6204535553964302,1.1259383563148349,0.7035507709032901,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,20,42,agent,229,49,0.45622700997449583,0.4678257650008576,1.276634004955389,0.7694792557432125,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,22,42,agent,165,20,0.47841410024904285,0.4800683390859708,1.8428930327296258,0.8461142429486479,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,24,42,agent,113,23,0.3884881840444643,0.2853324192330987,0.6679844276412673,0.7999976358769804,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,26,42,agent,63,13,3.5388505074896086,3.322964288070623,9.661311312363697,0.5539938840772544,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,28,42,agent,74,11,0.18290467624341025,0.19403297439221967,0.38792886246334424,0.8783499018288647,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,30,42,agent,158,17,0.18332671376995785,0.14032020810867402,0.8562849256045678,0.905711795069039,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,32,42,agent,73,5,0.18936393565018272,0.16289642787661593,0.9777460485696793,0.8906762348388926,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,34,42,agent,66,10,3.04168561074234,2.8183259644002865,9.297423553466796,0.5613290530493141,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,36,42,agent,170,28,0.5469151035833186,0.5948955025734785,2.2434977484600886,0.7971551456767362,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,38,42,agent,185,27,0.23366996434307166,0.24028257672520062,0.7831113208775167,0.868947090591551,1
qwen14B-int4_retail_50runs,bf16,afc6f595-3313-4a04-8c88-11f7d5375781,40,42,agent,201,22,0.26861225258986055,0.1929697508685543,0.9852199364792217,0.8769965732147051,1
